Equipment_ID,Type,Age_in_years,Usage_hours_per_day,Last_Maintenance_Date,Breakdown_Count,Vibration_Index,Temperature_Score,Error_Log_Frequency,Maintenance_Needed
E5654,Ultrasound,6,19.46,2025-05-31 17:52:38.904066,2,0.12,37.22,3,1
E5655,Ventilator,9,1.01,2025-01-27 17:52:38.904066,1,0.29,61.21,1,1
E5656,ECG,11,14.34,2024-11-09 17:52:38.904066,1,0.5,54.92,3,1
E5657,ECG,4,7.57,2024-10-20 17:52:38.904066,0,0.12,65.0,2,1
E5658,Ultrasound,9,16.53,2025-01-06 17:52:38.904066,1,0.19,32.44,0,1
E5659,Ventilator,3,8.36,2025-03-05 17:52:38.904066,1,0.06,38.69,3,0
E5660,Ultrasound,4,18.05,2025-05-31 17:52:38.904066,0,0.34,21.49,2,1
E5661,MRI,8,8.44,2025-05-06 17:52:38.904066,0,0.23,69.21,4,1
E5662,Ultrasound,4,16.59,2025-05-14 17:52:38.904066,2,0.43,30.75,3,1
E5663,MRI,2,17.93,2025-01-10 17:52:38.904066,0,0.11,26.69,0,1
E5664,Ventilator,3,18.83,2024-09-19 17:52:38.904066,0,0.38,24.41,3,1
E5665,Ventilator,8,11.02,2025-07-14 17:52:38.904066,0,0.57,22.58,0,0
E5666,Ultrasound,4,11.43,2024-12-10 17:52:38.904066,0,0.35,25.29,2,1
E5667,Ventilator,8,5.41,2024-08-09 17:52:38.904066,0,0.16,24.05,3,1
E5668,Ultrasound,0,13.77,2024-10-16 17:52:38.904066,1,0.5,29.36,2,1
E5669,Ultrasound,8,6.26,2025-02-06 17:52:38.904066,0,0.78,38.35,1,1
E5670,ECG,8,10.11,2024-11-09 17:52:38.904066,0,0.13,60.54,2,1
E5671,MRI,9,3.77,2024-10-27 17:52:38.904066,0,0.27,52.28,0,1
E5672,Ventilator,7,19.44,2025-04-18 17:52:38.904066,2,0.04,66.77,1,1
E5673,Ultrasound,0,2.73,2025-05-12 17:52:38.904066,1,0.11,44.71,1,0
E5674,Ultrasound,6,18.43,2025-07-01 17:52:38.904066,3,0.4,46.62,2,1
E5675,MRI,8,5.59,2025-05-02 17:52:38.904066,0,0.44,63.87,2,1
E5676,Ventilator,2,14.58,2025-07-23 17:52:38.904066,3,0.02,49.31,2,1
E5677,ECG,7,7.34,2024-12-14 17:52:38.904066,0,0.39,24.82,1,1
E5678,Ultrasound,4,8.22,2024-12-05 17:52:38.904066,1,0.19,57.03,0,1
E5679,MRI,8,14.24,2024-09-08 17:52:38.904066,1,0.7,47.47,1,1
E5680,ECG,4,13.45,2025-05-18 17:52:38.904066,0,0.6,54.55,1,0
E5681,Ultrasound,1,10.65,2024-08-14 17:52:38.904066,1,0.68,43.99,1,1
E5682,Ultrasound,11,13.18,2025-03-27 17:52:38.904066,1,0.25,55.34,3,1
E5683,Ultrasound,0,19.74,2024-12-05 17:52:38.904066,0,0.47,60.25,2,1
E5684,Ultrasound,13,16.67,2025-05-22 17:52:38.904066,0,0.7,56.6,2,1
E5685,Ultrasound,15,5.25,2025-03-05 17:52:38.904066,1,0.26,37.74,2,1
E5686,MRI,7,11.59,2025-04-13 17:52:38.904066,1,0.17,69.25,3,1
E5687,MRI,4,18.47,2025-08-04 17:52:38.904066,0,0.24,59.4,1,1
E5688,MRI,3,8.25,2025-06-19 17:52:38.904066,1,0.7,44.08,2,1
E5689,Ventilator,13,10.64,2025-04-15 17:52:38.904066,1,0.32,44.45,0,1
E5690,MRI,7,7.44,2024-10-30 17:52:38.904066,0,0.03,39.45,0,1
E5691,Ultrasound,2,7.85,2024-08-11 17:52:38.904066,0,0.79,57.66,3,1
E5692,MRI,0,17.37,2025-01-25 17:52:38.904066,0,0.16,48.99,1,1
E5693,MRI,9,10.58,2024-11-09 17:52:38.904066,1,0.63,43.34,2,1
E5694,Ventilator,10,14.68,2025-07-23 17:52:38.904066,1,0.12,63.8,1,1
E5695,ECG,1,14.68,2025-08-04 17:52:38.904066,1,0.25,23.15,1,0
E5696,MRI,2,1.05,2024-10-06 17:52:38.904066,3,0.32,42.16,2,1
E5697,ECG,7,7.33,2025-01-08 17:52:38.904066,0,0.12,36.14,1,1
E5698,MRI,8,7.14,2024-12-10 17:52:38.904066,1,0.32,47.41,1,1
E5699,Ventilator,9,4.56,2025-04-25 17:52:38.904066,0,0.3,36.08,2,1
E5700,ECG,5,9.24,2025-04-23 17:52:38.904066,0,0.65,58.56,3,1
E5701,ECG,8,16.96,2025-07-04 17:52:38.904066,1,0.71,25.58,2,1
E5702,Ventilator,7,11.34,2025-03-24 17:52:38.904066,1,0.02,64.62,2,1
E5703,Ventilator,2,2.32,2025-03-12 17:52:38.904066,1,0.16,24.35,1,0
E5704,Ultrasound,4,8.57,2024-11-03 17:52:38.904066,2,0.07,20.56,2,1
E5705,Ultrasound,6,4.72,2025-02-07 17:52:38.904066,1,0.19,32.95,4,1
E5706,ECG,14,14.63,2024-10-17 17:52:38.904066,0,0.25,57.57,0,1
E5707,Ultrasound,8,10.09,2024-08-06 17:52:38.904066,0,0.63,44.07,0,1
E5708,MRI,11,7.22,2024-11-21 17:52:38.904066,0,0.34,58.68,3,1
E5709,MRI,5,15.99,2024-11-16 17:52:38.904066,1,0.17,61.15,0,1
E5710,Ventilator,4,19.73,2024-08-22 17:52:38.904066,2,0.04,53.86,4,1
E5711,Ventilator,11,8.56,2025-03-05 17:52:38.904066,0,0.8,26.19,0,1
E5712,ECG,2,14.07,2024-08-10 17:52:38.904066,1,0.47,21.64,2,1
E5713,Ultrasound,5,1.97,2024-12-14 17:52:38.904066,0,0.47,36.62,2,1
E5714,Ventilator,12,18.33,2025-04-12 17:52:38.904066,0,0.55,42.85,1,1
E5715,ECG,8,16.16,2025-03-23 17:52:38.904066,0,0.57,39.27,2,1
E5716,Ultrasound,6,5.13,2025-06-07 17:52:38.904066,0,0.33,59.76,2,0
E5717,MRI,2,17.46,2024-12-13 17:52:38.904066,1,0.23,67.73,0,1
E5718,Ultrasound,3,10.6,2024-08-15 17:52:38.904066,0,0.45,68.55,4,1
E5719,Ventilator,10,8.4,2025-04-30 17:52:38.904066,0,0.19,60.73,2,1
E5720,ECG,6,8.3,2025-07-23 17:52:38.904066,2,0.05,47.12,1,0
E5721,Ventilator,11,10.32,2025-01-18 17:52:38.904066,0,0.52,66.38,0,1
E5722,MRI,9,16.89,2025-01-16 17:52:38.904066,0,0.31,66.87,1,1
E5723,ECG,7,19.23,2025-06-27 17:52:38.904066,0,0.07,29.61,2,1
E5724,Ventilator,6,4.02,2025-04-29 17:52:38.904066,1,0.18,29.3,1,0
E5725,Ventilator,8,14.99,2025-07-03 17:52:38.904066,1,0.38,42.67,1,0
E5726,Ventilator,8,9.66,2025-04-12 17:52:38.904066,0,0.72,66.7,2,1
E5727,Ventilator,4,19.1,2025-02-01 17:52:38.904066,1,0.42,44.0,1,1
E5728,Ventilator,0,12.24,2025-02-07 17:52:38.904066,1,0.61,38.73,4,1
E5729,MRI,12,10.03,2024-09-21 17:52:38.904066,3,0.14,44.52,1,1
E5730,Ventilator,4,13.95,2024-11-28 17:52:38.904066,1,0.53,47.79,2,1
E5731,Ventilator,9,15.43,2024-08-17 17:52:38.904066,0,0.36,38.85,2,1
E5732,MRI,15,4.53,2025-06-14 17:52:38.904066,0,0.59,56.89,0,1
E5733,MRI,0,12.04,2025-01-04 17:52:38.904066,1,0.05,29.31,0,1
E5734,MRI,8,9.59,2024-11-13 17:52:38.904066,1,0.31,25.89,1,1
E5735,MRI,5,16.6,2025-07-08 17:52:38.904066,1,0.58,44.01,1,1
E5736,MRI,2,8.44,2025-02-14 17:52:38.904066,2,0.46,56.23,4,1
E5737,MRI,3,5.38,2025-06-09 17:52:38.904066,0,0.08,24.51,0,0
E5738,ECG,11,5.55,2024-10-10 17:52:38.904066,1,0.04,68.6,2,1
E5739,Ventilator,7,17.31,2024-10-28 17:52:38.904066,0,0.58,40.7,3,1
E5740,MRI,1,2.86,2025-04-06 17:52:38.904066,1,0.29,54.96,0,0
E5741,MRI,6,5.38,2025-07-12 17:52:38.904066,0,0.48,45.08,1,0
E5742,Ventilator,0,19.07,2025-06-03 17:52:38.904066,0,0.14,26.48,4,1
E5743,ECG,1,5.36,2025-07-18 17:52:38.904066,1,0.46,20.95,0,0
E5744,Ultrasound,13,9.56,2025-03-16 17:52:38.904066,3,0.53,32.92,0,1
E5745,MRI,7,1.47,2024-08-28 17:52:38.904066,2,0.12,35.58,3,1
E5746,ECG,3,2.52,2024-08-13 17:52:38.904066,4,0.49,27.62,4,1
E5747,Ultrasound,12,18.23,2025-07-05 17:52:38.904066,0,0.35,68.08,0,1
E5748,Ventilator,11,0.86,2024-09-21 17:52:38.904066,2,0.52,30.69,1,1
E5749,Ventilator,0,1.44,2025-03-22 17:52:38.904066,2,0.68,24.01,1,1
E5750,ECG,0,5.18,2025-05-01 17:52:38.904066,3,0.64,48.18,1,1
E5751,Ventilator,10,6.58,2025-04-13 17:52:38.904066,1,0.5,31.89,1,1
E5752,Ultrasound,5,13.72,2025-05-09 17:52:38.904066,0,0.34,48.33,3,0
E5753,Ultrasound,5,11.46,2025-07-19 17:52:38.904066,1,0.52,62.22,2,1
E5754,MRI,3,1.08,2025-01-07 17:52:38.904066,0,0.18,50.04,2,1
E5755,ECG,5,15.01,2025-01-02 17:52:38.904066,1,0.44,31.12,1,1
E5756,ECG,8,17.21,2025-03-01 17:52:38.904066,2,0.44,54.65,1,1
E5757,ECG,5,14.32,2025-06-26 17:52:38.904066,0,0.04,49.47,1,0
E5758,Ventilator,0,11.7,2025-03-01 17:52:38.904066,2,0.39,22.7,1,0
E5759,Ventilator,6,3.22,2025-02-10 17:52:38.904066,2,0.25,25.61,2,0
E5760,MRI,6,6.99,2025-06-22 17:52:38.904066,0,0.66,30.51,2,1
E5761,MRI,3,3.27,2025-05-30 17:52:38.904066,0,0.59,29.17,2,0
E5762,Ultrasound,4,8.71,2025-02-21 17:52:38.904066,1,0.43,59.52,0,0
E5763,Ventilator,8,8.78,2025-06-06 17:52:38.904066,1,0.77,51.7,3,1
E5764,Ultrasound,11,5.75,2025-01-31 17:52:38.904066,2,0.18,62.68,2,1
E5765,Ultrasound,9,2.93,2025-07-21 17:52:38.904066,1,0.17,52.89,2,1
E5766,MRI,6,10.83,2024-11-26 17:52:38.904066,0,0.5,40.22,2,1
E5767,Ventilator,7,8.75,2025-04-16 17:52:38.904066,0,0.72,67.38,1,1
E5768,Ventilator,6,3.95,2025-06-28 17:52:38.904066,0,0.38,63.97,2,1
E5769,Ultrasound,7,6.97,2024-08-07 17:52:38.904066,2,0.25,22.52,0,1
E5770,MRI,8,9.31,2025-01-21 17:52:38.904066,1,0.62,57.79,3,1
E5771,ECG,0,5.43,2024-08-27 17:52:38.904066,1,0.45,68.44,3,1
E5772,Ultrasound,5,18.21,2025-05-27 17:52:38.904066,0,0.61,57.09,0,1
E5773,Ventilator,9,7.93,2025-04-11 17:52:38.904066,1,0.12,21.34,1,1
E5774,MRI,6,10.47,2025-05-16 17:52:38.904066,2,0.29,48.61,1,0
E5775,MRI,0,13.7,2025-01-29 17:52:38.904066,1,0.79,25.11,2,1
E5776,Ultrasound,2,8.6,2024-11-24 17:52:38.904066,3,0.68,59.73,0,1
E5777,MRI,9,8.65,2025-07-08 17:52:38.904066,0,0.44,50.83,0,1
E5778,Ultrasound,9,2.18,2024-12-18 17:52:38.904066,0,0.59,36.64,1,1
E5779,ECG,4,19.68,2024-11-26 17:52:38.904066,0,0.56,35.02,2,1
E5780,MRI,4,17.02,2024-08-29 17:52:38.904066,1,0.66,57.09,0,1
E5781,Ventilator,8,11.84,2025-05-26 17:52:38.904066,0,0.21,37.67,2,0
E5782,MRI,10,5.93,2024-08-30 17:52:38.904066,2,0.63,33.15,0,1
E5783,Ventilator,6,8.65,2024-10-10 17:52:38.904066,1,0.08,46.17,1,1
E5784,Ventilator,7,15.23,2025-03-18 17:52:38.904066,0,0.05,39.34,1,0
E5785,ECG,0,10.88,2025-04-30 17:52:38.904066,0,0.69,43.97,4,1
E5786,ECG,10,10.02,2025-02-13 17:52:38.904066,1,0.7,22.73,2,1
E5787,Ventilator,0,14.48,2024-12-28 17:52:38.904066,2,0.76,31.72,4,1
E5788,Ventilator,3,10.39,2024-09-15 17:52:38.904066,1,0.03,24.53,0,1
E5789,MRI,2,9.42,2024-09-19 17:52:38.904066,0,0.78,48.13,0,1
E5790,ECG,0,2.08,2025-07-08 17:52:38.904066,0,0.29,38.64,2,0
E5791,Ventilator,8,13.86,2024-09-23 17:52:38.904066,0,0.25,33.79,2,1
E5792,Ventilator,6,19.07,2025-05-04 17:52:38.904066,2,0.06,35.1,1,1
E5793,Ventilator,5,2.63,2024-10-30 17:52:38.904066,2,0.4,68.05,1,1
E5794,MRI,4,19.47,2024-09-15 17:52:38.904066,0,0.66,22.56,1,1
E5795,Ventilator,4,5.25,2025-01-31 17:52:38.904066,1,0.02,63.85,2,1
E5796,Ultrasound,6,1.9,2024-10-22 17:52:38.904066,1,0.58,31.67,1,1
E5797,Ventilator,9,6.14,2025-03-16 17:52:38.904066,0,0.11,65.39,1,1
E5798,ECG,2,11.27,2024-08-13 17:52:38.904066,2,0.17,42.0,1,1
E5799,MRI,10,5.44,2025-07-11 17:52:38.904066,1,0.68,56.32,1,1
E5800,ECG,0,16.32,2025-04-02 17:52:38.904066,1,0.54,49.96,0,1
E5801,ECG,1,14.75,2024-10-23 17:52:38.904066,0,0.8,30.03,2,1
E5802,Ventilator,1,2.98,2024-10-19 17:52:38.904066,1,0.18,26.95,5,1
E5803,Ultrasound,8,6.47,2025-07-20 17:52:38.904066,0,0.51,55.28,3,0
E5804,Ultrasound,0,18.06,2025-06-17 17:52:38.904066,0,0.35,24.5,2,1
E5805,MRI,6,3.92,2025-04-23 17:52:38.904066,2,0.02,30.24,1,0
E5806,ECG,8,5.02,2025-05-24 17:52:38.904066,3,0.62,26.8,4,1
E5807,Ventilator,3,11.53,2025-02-22 17:52:38.904066,0,0.69,23.55,1,1
E5808,MRI,1,1.8,2025-06-24 17:52:38.904066,0,0.31,24.91,1,0
E5809,Ventilator,9,9.21,2024-08-15 17:52:38.904066,4,0.25,61.23,0,1
E5810,Ultrasound,3,15.21,2024-11-16 17:52:38.904066,4,0.03,53.37,3,1
E5811,Ultrasound,4,12.03,2024-10-27 17:52:38.904066,3,0.43,38.24,3,1
E5812,MRI,0,13.81,2025-07-08 17:52:38.904066,0,0.68,21.13,1,1
E5813,Ultrasound,3,9.48,2025-07-07 17:52:38.904066,0,0.51,27.11,1,0
E5814,ECG,4,14.14,2025-06-13 17:52:38.904066,2,0.08,58.37,0,0
E5815,ECG,3,0.29,2024-08-09 17:52:38.904066,1,0.57,33.64,4,1
E5816,Ventilator,5,6.58,2024-12-31 17:52:38.904066,0,0.39,25.28,1,1
E5817,Ventilator,11,10.61,2024-10-29 17:52:38.904066,0,0.03,43.97,1,1
E5818,ECG,6,15.07,2024-10-20 17:52:38.904066,0,0.01,61.68,0,1
E5819,Ultrasound,4,13.98,2025-02-03 17:52:38.904066,1,0.23,44.63,1,1
E5820,ECG,0,7.81,2025-05-25 17:52:38.904066,4,0.31,50.18,2,1
E5821,ECG,7,4.94,2024-12-18 17:52:38.904066,0,0.18,27.28,0,1
E5822,Ventilator,4,12.64,2024-08-31 17:52:38.904066,0,0.38,59.02,5,1
E5823,MRI,5,13.83,2024-12-02 17:52:38.904066,0,0.44,46.22,2,1
E5824,Ultrasound,4,16.27,2025-03-03 17:52:38.904066,3,0.41,26.88,1,1
E5825,MRI,4,1.05,2024-11-08 17:52:38.904066,0,0.33,68.47,0,1
E5826,ECG,2,19.68,2025-03-07 17:52:38.904066,1,0.7,61.53,1,1
E5827,MRI,3,8.52,2025-05-08 17:52:38.904066,2,0.74,36.59,2,1
E5828,Ventilator,15,14.35,2025-03-05 17:52:38.904066,1,0.7,34.36,1,1
E5829,Ventilator,0,11.33,2025-02-04 17:52:38.904066,2,0.42,38.03,3,1
E5830,Ventilator,9,12.73,2024-11-18 17:52:38.904066,0,0.56,56.5,1,1
E5831,Ventilator,2,4.26,2025-03-28 17:52:38.904066,2,0.12,34.78,0,0
E5832,ECG,6,4.42,2024-10-01 17:52:38.904066,0,0.12,55.89,2,1
E5833,ECG,6,11.21,2025-03-06 17:52:38.904066,1,0.45,29.02,2,0
E5834,ECG,13,14.61,2025-05-17 17:52:38.904066,0,0.2,63.21,1,1
E5835,Ultrasound,4,1.89,2025-07-18 17:52:38.904066,1,0.04,64.29,1,1
E5836,Ventilator,2,6.21,2025-05-07 17:52:38.904066,0,0.48,58.66,1,0
E5837,MRI,4,8.81,2025-07-21 17:52:38.904066,0,0.37,50.9,2,0
E5838,ECG,8,2.41,2025-06-10 17:52:38.904066,2,0.11,64.41,1,1
E5839,MRI,3,0.38,2025-02-11 17:52:38.904066,1,0.1,44.95,4,1
E5840,ECG,3,1.25,2025-04-10 17:52:38.904066,1,0.74,57.45,6,1
E5841,Ultrasound,8,7.1,2024-10-07 17:52:38.904066,0,0.53,36.92,3,1
E5842,Ventilator,6,2.33,2024-11-06 17:52:38.904066,2,0.49,30.36,0,1
E5843,Ventilator,1,18.41,2024-11-28 17:52:38.904066,0,0.73,48.34,1,1
E5844,Ultrasound,2,4.75,2025-01-15 17:52:38.904066,1,0.16,67.06,0,1
E5845,MRI,2,0.4,2024-12-07 17:52:38.904066,0,0.03,22.4,4,1
E5846,Ventilator,6,13.29,2025-03-31 17:52:38.904066,1,0.27,37.37,0,0
E5847,MRI,3,4.53,2025-02-27 17:52:38.904066,1,0.66,40.47,0,1
E5848,ECG,4,3.69,2025-01-31 17:52:38.904066,1,0.29,32.68,1,1
E5849,Ventilator,6,7.81,2024-12-29 17:52:38.904066,1,0.09,66.69,0,1
E5850,ECG,3,19.67,2025-05-02 17:52:38.904066,2,0.73,50.96,2,1
E5851,MRI,9,6.07,2025-01-31 17:52:38.904066,1,0.59,28.19,5,1
E5852,ECG,0,15.57,2024-11-10 17:52:38.904066,1,0.67,20.49,3,1
E5853,ECG,10,1.31,2025-05-04 17:52:38.904066,1,0.53,43.41,0,1
E5854,Ultrasound,3,13.21,2024-09-30 17:52:38.904066,1,0.49,26.85,0,1
E5855,ECG,3,17.68,2024-11-17 17:52:38.904066,0,0.05,24.05,1,1
E5856,Ventilator,6,19.64,2025-03-09 17:52:38.904066,1,0.31,52.57,4,1
E5857,Ventilator,7,2.39,2025-05-25 17:52:38.904066,0,0.76,67.69,1,1
E5858,Ventilator,1,17.01,2025-05-16 17:52:38.904066,0,0.48,52.46,1,1
E5859,MRI,0,12.46,2025-08-05 17:52:38.904066,0,0.07,38.54,3,0
E5860,Ventilator,4,16.31,2025-01-28 17:52:38.904066,0,0.3,41.66,2,1
E5861,Ultrasound,4,17.07,2024-10-16 17:52:38.904066,0,0.19,61.53,2,1
E5862,Ultrasound,11,4.05,2024-09-16 17:52:38.904066,5,0.73,30.21,0,1
E5863,ECG,7,12.68,2025-04-16 17:52:38.904066,0,0.04,46.52,0,0
E5864,ECG,10,1.8,2025-05-07 17:52:38.904066,2,0.68,59.98,1,1
E5865,ECG,3,9.37,2025-07-26 17:52:38.904066,0,0.36,64.06,1,1
E5866,Ultrasound,5,11.93,2025-08-04 17:52:38.904066,0,0.36,46.66,1,0
E5867,ECG,4,15.79,2024-10-14 17:52:38.904066,1,0.23,37.96,0,1
E5868,MRI,4,2.45,2025-05-11 17:52:38.904066,2,0.69,34.72,1,1
E5869,ECG,3,3.89,2025-02-01 17:52:38.904066,0,0.77,66.29,2,1
E5870,ECG,6,14.19,2025-08-03 17:52:38.904066,0,0.33,34.98,0,0
E5871,Ultrasound,2,6.33,2025-03-28 17:52:38.904066,2,0.04,44.46,1,0
E5872,MRI,3,11.0,2024-12-05 17:52:38.904066,1,0.04,31.18,1,1
E5873,Ventilator,4,5.47,2024-08-24 17:52:38.904066,1,0.66,35.84,2,1
E5874,ECG,9,16.88,2025-06-01 17:52:38.904066,0,0.47,51.68,3,1
E5875,MRI,9,13.79,2024-12-11 17:52:38.904066,0,0.34,37.87,5,1
E5876,Ventilator,8,8.25,2025-03-19 17:52:38.904066,3,0.25,38.75,1,1
E5877,Ultrasound,9,12.67,2024-11-20 17:52:38.904066,2,0.61,36.84,2,1
E5878,MRI,1,18.61,2025-02-05 17:52:38.904066,0,0.59,66.38,1,1
E5879,MRI,5,14.72,2024-12-17 17:52:38.904066,0,0.34,54.88,1,1
E5880,Ventilator,6,19.43,2024-09-18 17:52:38.904066,0,0.68,44.8,2,1
E5881,MRI,0,0.98,2024-10-27 17:52:38.904066,0,0.07,46.13,1,1
E5882,Ventilator,0,5.21,2024-08-27 17:52:38.904066,1,0.8,32.53,4,1
E5883,Ventilator,3,3.32,2024-12-31 17:52:38.904066,0,0.62,67.77,1,1
E5884,MRI,14,17.09,2025-04-21 17:52:38.904066,0,0.41,33.45,2,1
E5885,MRI,9,19.96,2024-10-20 17:52:38.904066,2,0.07,46.92,2,1
E5886,MRI,2,10.25,2025-02-20 17:52:38.904066,0,0.73,49.6,0,1
E5887,ECG,3,12.13,2025-01-29 17:52:38.904066,2,0.38,59.76,0,1
E5888,Ultrasound,6,18.16,2024-09-20 17:52:38.904066,3,0.21,25.99,4,1
E5889,MRI,1,5.11,2025-06-07 17:52:38.904066,0,0.66,35.98,0,1
E5890,Ultrasound,8,17.32,2024-10-24 17:52:38.904066,0,0.24,66.96,0,1
E5891,ECG,8,10.76,2025-05-10 17:52:38.904066,3,0.62,64.76,1,1
E5892,ECG,8,9.91,2025-03-06 17:52:38.904066,1,0.5,51.17,0,0
E5893,Ultrasound,1,9.81,2024-09-19 17:52:38.904066,1,0.23,45.21,1,1
E5894,MRI,1,3.27,2024-08-25 17:52:38.904066,0,0.32,58.99,2,1
E5895,MRI,4,9.14,2024-12-25 17:52:38.904066,1,0.71,58.27,2,1
E5896,Ventilator,1,15.86,2025-07-26 17:52:38.904066,0,0.48,38.02,3,0
E5897,Ventilator,14,8.79,2024-12-15 17:52:38.904066,2,0.78,65.55,1,1
E5898,MRI,5,15.78,2025-06-10 17:52:38.904066,1,0.46,34.75,3,0
E5899,Ultrasound,3,13.52,2024-12-28 17:52:38.904066,3,0.58,69.96,1,1
E5900,ECG,6,18.43,2025-02-08 17:52:38.904066,2,0.79,25.0,0,1
E5901,ECG,5,9.62,2024-12-08 17:52:38.904066,1,0.45,49.9,1,1
E5902,Ventilator,1,7.11,2025-07-06 17:52:38.904066,2,0.44,60.08,1,1
E5903,ECG,8,8.24,2024-10-13 17:52:38.904066,1,0.42,20.91,1,1
E5904,Ventilator,7,3.47,2024-09-07 17:52:38.904066,3,0.4,52.84,1,1
E5905,Ventilator,2,6.41,2025-03-05 17:52:38.904066,0,0.02,23.32,3,0
E5906,MRI,4,5.65,2025-02-21 17:52:38.904066,0,0.51,41.14,1,0
E5907,ECG,11,11.51,2025-01-20 17:52:38.904066,0,0.27,30.31,2,1
E5908,MRI,0,14.72,2025-04-16 17:52:38.904066,2,0.49,65.01,0,1
E5909,ECG,0,0.21,2025-07-01 17:52:38.904066,0,0.62,67.54,2,1
E5910,Ultrasound,1,9.25,2024-09-13 17:52:38.904066,0,0.49,54.93,1,1
E5911,Ventilator,10,16.43,2024-12-12 17:52:38.904066,0,0.09,30.43,2,1
E5912,MRI,2,2.35,2025-07-31 17:52:38.904066,0,0.57,64.5,1,1
E5913,MRI,1,16.16,2024-10-06 17:52:38.904066,0,0.53,39.16,1,1
E5914,Ultrasound,0,15.85,2025-05-01 17:52:38.904066,0,0.22,46.4,2,0
E5915,Ultrasound,9,19.1,2025-01-24 17:52:38.904066,1,0.74,59.2,1,1
E5916,ECG,1,11.05,2025-04-02 17:52:38.904066,1,0.32,69.84,5,1
E5917,Ventilator,4,1.92,2024-12-11 17:52:38.904066,3,0.79,26.48,0,1
E5918,Ventilator,10,16.33,2025-06-14 17:52:38.904066,0,0.34,40.6,1,1
E5919,ECG,6,2.85,2024-12-17 17:52:38.904066,0,0.77,51.78,0,1
E5920,ECG,2,2.35,2024-08-19 17:52:38.904066,0,0.38,47.85,2,1
E5921,Ultrasound,5,8.58,2024-11-08 17:52:38.904066,0,0.42,23.2,2,1
E5922,ECG,2,17.42,2024-11-30 17:52:38.904066,1,0.43,28.67,1,1
E5923,Ultrasound,0,18.92,2024-11-10 17:52:38.904066,2,0.25,50.06,2,1
E5924,MRI,6,18.97,2025-07-16 17:52:38.904066,1,0.4,28.47,1,1
E5925,Ventilator,5,9.56,2024-10-09 17:52:38.904066,0,0.11,66.97,0,1
E5926,ECG,3,8.65,2025-03-27 17:52:38.904066,0,0.27,29.71,2,0
E5927,MRI,3,15.16,2024-09-28 17:52:38.904066,4,0.38,54.67,0,1
E5928,ECG,9,18.13,2025-06-12 17:52:38.904066,0,0.59,39.2,0,1
E5929,Ultrasound,0,19.5,2024-08-17 17:52:38.904066,1,0.55,33.3,0,1
E5930,Ultrasound,5,19.31,2025-04-09 17:52:38.904066,2,0.22,28.68,2,1
E5931,MRI,5,15.04,2025-06-30 17:52:38.904066,1,0.56,23.0,1,0
E5932,MRI,1,11.99,2024-08-13 17:52:38.904066,0,0.73,36.88,1,1
E5933,MRI,2,11.04,2025-07-13 17:52:38.904066,0,0.58,55.49,1,0
E5934,ECG,4,2.63,2024-12-16 17:52:38.904066,1,0.64,23.85,2,1
E5935,MRI,3,6.22,2024-10-05 17:52:38.904066,0,0.75,48.08,1,1
E5936,ECG,8,16.97,2025-02-25 17:52:38.904066,1,0.35,40.42,1,1
E5937,MRI,2,7.46,2025-03-12 17:52:38.904066,1,0.44,46.44,4,1
E5938,ECG,7,1.15,2025-02-24 17:52:38.904066,0,0.4,20.56,0,0
E5939,Ventilator,11,8.35,2024-12-30 17:52:38.904066,0,0.17,41.89,1,1
E5940,Ventilator,4,6.63,2025-02-12 17:52:38.904066,1,0.37,55.27,0,0
E5941,Ultrasound,4,19.86,2024-09-26 17:52:38.904066,0,0.57,58.17,1,1
E5942,ECG,2,3.4,2024-08-29 17:52:38.904066,1,0.79,27.02,0,1
E5943,MRI,9,13.02,2025-01-10 17:52:38.904066,0,0.1,61.39,6,1
E5944,ECG,3,16.71,2025-04-18 17:52:38.904066,0,0.12,65.77,0,1
E5945,ECG,2,18.36,2025-01-09 17:52:38.904066,1,0.79,32.61,3,1
E5946,ECG,11,17.61,2025-02-24 17:52:38.904066,0,0.0,38.74,3,1
E5947,ECG,3,7.39,2025-05-13 17:52:38.904066,1,0.74,24.85,1,1
E5948,Ultrasound,6,0.94,2025-02-09 17:52:38.904066,0,0.43,56.55,1,0
E5949,ECG,5,14.24,2025-03-03 17:52:38.904066,0,0.24,28.65,0,0
E5950,Ultrasound,4,3.02,2025-02-09 17:52:38.904066,2,0.73,43.22,1,1
E5951,Ultrasound,1,2.7,2025-06-12 17:52:38.904066,0,0.49,54.13,0,0
E5952,ECG,2,13.28,2025-05-03 17:52:38.904066,1,0.52,32.6,1,0
E5953,Ultrasound,6,13.66,2024-11-20 17:52:38.904066,0,0.07,26.94,0,1
E5954,Ultrasound,2,19.55,2025-06-11 17:52:38.904066,1,0.34,64.47,1,1
E5955,Ultrasound,3,17.57,2025-01-19 17:52:38.904066,0,0.0,31.82,1,1
E5956,Ultrasound,8,5.13,2024-08-21 17:52:38.904066,0,0.3,33.69,1,1
E5957,Ventilator,10,3.12,2024-10-13 17:52:38.904066,0,0.41,28.68,3,1
E5958,Ultrasound,6,14.76,2025-06-30 17:52:38.904066,0,0.13,65.11,2,1
E5959,Ventilator,4,9.73,2025-02-10 17:52:38.904066,1,0.56,31.87,3,0
E5960,Ventilator,4,13.92,2024-08-28 17:52:38.904066,1,0.74,33.19,4,1
